Distance,Speed,Throttle,Brake,Time
1942.0,243.85020412260755,100.0,0.0,4516.94697983871
1944.0,244.45253312809544,100.0,0.0,4516.976012096774
1946.0,245.05486213358333,100.0,0.0,4517.005044354839
1948.0,245.65719113907122,100.0,0.0,4517.034076612903
1950.0,246.2595201445591,100.0,0.0,4517.063108870968
1952.0,246.861849150047,100.0,0.0,4517.092141129032
1954.0,247.46417815553485,100.0,0.0,4517.121173387097
1956.0,248.06606888427874,100.0,0.0,4517.150171306445
1958.0,248.66442859095278,100.0,0.0,4517.178892572366
1960.0,249.25891873763155,100.0,0.0,4517.207428099406
1962.0,249.85058892080679,100.0,0.0,4517.235828268199
1964.0,250.44225910398205,100.0,0.0,4517.264228436991
1966.0,251.03392928715732,100.0,0.0,4517.292628605784
1968.0,251.62559947033256,100.0,0.0,4517.321028774576
1970.0,252.21726965350783,100.0,0.0,4517.349428943368
1972.0,252.80893983668307,100.0,0.0,4517.377829112161
1974.0,253.209112348234,99.73860956470753,0.0,4517.405820111341
1976.0,253.51795520101024,99.35255599873719,0.0,4517.433615968091
1978.0,253.82679805378652,98.96650243276686,0.0,4517.461411824841
1980.0,254.1356409065628,98.58044886679653,0.0,4517.48920768159
1982.0,254.4417573299728,98.19780333753401,0.0,4517.516758159698
1984.0,254.7476858316669,97.81539271041639,0.0,4517.54429172485
1986.0,255.05361433336097,97.43298208329878,0.0,4517.571825290002
1988.0,255.35954283505507,97.05057145618116,0.0,4517.5993588551555
1990.0,255.66547133674916,96.66816082906355,0.0,4517.626892420308
1992.0,255.9836458258581,96.27044271767735,21.14493476485355,4517.655528124327
1994.0,256.303967561635,95.87004054795631,45.99748323029796,4517.684357080548
1996.0,256.6242892974118,95.46963837823526,70.85003169574237,4517.713186036767
1998.0,256.9446110331886,95.06923620851421,95.70258016118677,4517.742014992988
2000.0,254.05264538551324,85.00004684370562,100.0,4517.772263039553
2002.0,250.48909320678922,72.90942338017776,100.0,4517.802807772513
2004.0,246.92554102806523,60.81879991664991,100.0,4517.833352505474
2006.0,243.36198884934123,48.72817645312205,100.0,4517.863897238434
2008.0,239.62701735011458,36.055951723603044,100.0,4517.895911279857
2010.0,235.84010693581982,23.207505675102972,100.0,4517.928370511979
2012.0,232.05319652152505,10.359059626602892,100.0,4517.960829744101
2014.0,228.245508713187,0.0,100.0,4517.993560793799
2016.0,224.3513601360882,0.0,100.0,4518.027422955338
2018.0,220.31226041615272,0.0,100.0,4518.062545561598
2020.0,216.25604018406054,0.0,100.0,4518.0978170418775
2022.0,212.19981995196838,0.0,100.0,4518.133088522157
2024.0,208.1435997198762,0.0,100.0,4518.168360002436
2026.0,205.04078640928714,0.0,100.0,4518.204052686057
2028.0,203.0065190004119,0.0,100.0,4518.240217439992
2030.0,200.97225159153666,0.0,100.0,4518.276382193928
2032.0,198.93372800769794,0.0,100.0,4518.312622613196
2034.0,196.57236842105212,0.0,100.0,4518.350947368421
2036.0,192.01096491228012,0.0,100.0,4518.393052631579
2038.0,187.44956140350814,0.0,100.0,4518.435157894737
2040.0,182.88815789473617,0.0,100.0,4518.477263157895
2042.0,178.32675438596416,0.0,100.0,4518.519368421053
2044.0,173.7653508771922,0.0,100.0,4518.561473684211
2046.0,169.83925194357144,0.0,100.0,4518.604857662407
2048.0,166.89132037169077,0.0,100.0,4518.65021045582
2050.0,163.94338879981007,0.0,100.0,4518.695563249234
2052.0,160.98431492668317,0.0,100.0,4518.741087462667
2054.0,157.9928513071893,0.0,100.0,4518.78722875817
2056.0,156.52226307189522,0.0,100.0,4518.8342875817
2058.0,155.05167483660117,0.0,100.0,4518.881346405229
2060.0,153.58108660130708,0.0,100.0,4518.9284052287585
2062.0,151.49949222307112,0.0,100.0,4518.977010155538
2064.0,148.8958080336855,0.0,100.0,4519.029083839326
2066.0,146.29212384429994,0.0,100.0,4519.081157523114
2068.0,143.68843965491433,0.0,100.0,4519.133231206902
2070.0,141.08475546552873,0.0,100.0,4519.18530489069
2072.0,138.68117573121668,0.0,100.0,4519.237627475626
2074.0,137.08149995753072,0.0,100.0,4519.290950001416
2076.0,135.44573958367477,0.0,100.0,4519.345475347211
2078.0,133.8099453428517,0.0,100.0,4519.400001821905
2080.0,131.95349147792683,0.0,100.0,4519.455778984357
2082.0,129.77084456375954,0.0,100.0,4519.515801774496
2084.0,127.54820496237929,0.0,100.0,4519.576924363534
2086.0,125.32556536099905,0.0,100.0,4519.638046952572
2088.0,123.09216423921136,0.0,100.0,4519.699465483422
2090.0,120.78900947300906,0.0,100.0,4519.762802239492
2092.0,118.48585470680675,0.0,100.0,4519.826138995563
2094.0,116.57976973684202,0.0,85.99232456140075,4519.889412280702
2096.0,115.39555921052622,0.0,46.51864035087396,4519.952570175438
2098.0,114.21134868421042,0.0,7.044956140347168,4520.015728070175
2100.0,113.20688510251084,0.528743264992774,0.0,4520.0798743264995
2102.0,112.24147051892314,1.1723529873845793,0.0,4520.144235298739
2104.0,111.2580257244368,1.8279828503754607,0.0,4520.209798285037
2106.0,110.42686068276802,5.782719493731052,0.0,4520.277436259917
2108.0,109.65045370552075,10.90700554356308,0.0,4520.345760073914
2110.0,108.87404672827347,16.03129159339511,0.0,4520.414083887912
2112.0,108.0976397510262,21.155577643227137,0.0,4520.482407701909
2114.0,107.32123277377892,26.279863693059166,0.0,4520.5507315159075
2116.0,106.55915266620356,31.30959240305656,0.0,4520.617794565374
2118.0,106.37345790273682,35.456448547789435,0.0,4520.6835981290105
2120.0,107.79482240238859,37.19367182514161,0.0,4520.746769884551
2122.0,109.21618690204036,38.93089510249377,0.0,4520.809941640091
2124.0,110.63755140169214,40.66811837984594,0.0,4520.873113395631
2126.0,112.05891590134391,42.40534165719811,0.0,4520.9362851511705
2128.0,113.44618671154784,44.100894869669574,0.0,4520.997941631625
2130.0,114.82310433331473,45.783794185162456,0.0,4521.059137970369
2132.0,116.02261598565111,49.36002395285366,0.0,4521.119591679262
2134.0,117.19597616042205,53.21535024138672,0.0,4521.179935916822
2136.0,118.36217514867378,57.04714691707103,0.0,4521.239911864789
2138.0,119.48896968210248,60.74947181262243,0.0,4521.297861297937
2140.0,120.61576421553117,64.45179670817383,0.0,4521.355810731085
2142.0,121.74255874895985,68.15412160372523,0.0,4521.4137601642315
2144.0,123.74305080876313,71.55647451951926,0.0,4521.46883321941
2146.0,125.92401811544447,74.75522656931857,0.0,4521.5211764347705
2148.0,128.10498542212582,77.95397861911788,0.0,4521.573519650131
2150.0,130.28595272880716,81.15273066891717,0.0,4521.625862865491
2152.0,132.46692003548853,84.35148271871648,0.0,4521.678206080852
2154.0,134.64788734216987,87.55023476851579,0.0,4521.730549296212
2156.0,136.8288546488512,90.7489868183151,0.0,4521.782892511573
2158.0,139.52448554063085,91.47334103886828,0.0,4521.831178496961
2160.0,142.25554450572173,91.98541459482283,0.0,4521.8789720288505
2162.0,144.9866034708126,92.49748815077737,0.0,4521.926765560739
2164.0,147.7176624359035,93.0095617067319,0.0,4521.974559092629
2166.0,150.34842514631438,93.50282971493395,0.0,4522.020597440061
2168.0,152.92659380891263,93.98623633917111,0.0,4522.065715391656
2170.0,154.93980203273017,94.61256906296742,0.0,4522.107837937531
2172.0,156.9364531600575,95.2430904715971,0.0,4522.149872698106
2174.0,158.93310428738482,95.87361188022679,0.0,4522.191907458682
2176.0,160.92975541471213,96.50413328885647,0.0,4522.233942219257
2178.0,162.92640654203947,97.13465469748614,0.0,4522.275976979832
2180.0,164.92305766936678,97.76517610611582,0.0,4522.318011740408
2182.0,166.9030169509413,98.3904264055604,0.0,4522.359695093704
2184.0,168.87551240663745,99.01331970735919,0.0,4522.401221313824
2186.0,170.84800786233362,99.63621300915798,0.0,4522.4427475339435
2188.0,172.0,100.0,0.0,4522.484574818446
2190.0,172.0,100.0,0.0,4522.526824799353
2192.0,172.0,100.0,0.0,4522.56907478026
2194.0,172.0,100.0,0.0,4522.610280451156
2196.0,173.51036995530538,100.0,0.0,4522.650410739678
2198.0,176.05415093266083,100.0,0.0,4522.689839353871
2200.0,178.53341299229012,100.0,0.0,4522.728267918943
2202.0,180.93793975668552,100.0,0.0,4522.765538080109
2204.0,183.34246652108092,100.0,0.0,4522.802808241274
2206.0,185.74699328547632,100.0,0.0,4522.840078402439
2208.0,188.1515200498717,100.0,0.0,4522.877348563604
2210.0,190.37208982435692,100.0,0.0,4522.914504922367
2212.0,191.981019560231,100.0,0.0,4522.951280510935
2214.0,193.57610493504177,100.0,0.0,4522.987739584926
2216.0,195.17119030985253,100.0,0.0,4523.024198658917
2218.0,196.76627568466327,100.0,0.0,4523.060657732908
2220.0,197.7541202827708,100.0,0.0,4523.096164811311
2222.0,198.6377111755209,100.0,0.0,4523.131508447021
2224.0,199.52130206827098,100.0,0.0,4523.166852082731
2226.0,200.40489296102106,100.0,0.0,4523.202195718441
2228.0,201.28848385377114,100.0,0.0,4523.237539354151
2230.0,202.17207474652125,100.0,0.0,4523.272882989861
2232.0,203.05566563927133,100.0,0.0,4523.308226625571
2234.0,203.93112648081944,100.0,0.0,4523.343245059233
2236.0,205.00250567530753,100.0,0.0,4523.377300447844
2238.0,206.09202127715116,100.0,0.0,4523.411317538332
2240.0,207.1815368789948,100.0,0.0,4523.445334628819
2242.0,208.27105248083842,100.0,0.0,4523.4793517193075
2244.0,209.35096125960382,100.0,0.0,4523.513068874275
2246.0,210.42649257329523,100.0,0.0,4523.546649359997
2248.0,211.50202388698665,100.0,0.0,4523.580229845719
2250.0,212.57755520067806,100.0,0.0,4523.6138103314415
2252.0,213.38081414572505,100.0,0.0,4523.647310087772
2254.0,214.0079554653087,100.0,0.0,4523.680757624817
2256.0,214.63509678489234,100.0,0.0,4523.714205161861
2258.0,215.26223810447598,100.0,0.0,4523.747652698906
2260.0,215.880914425334,100.0,0.0,4523.7806487693515
2262.0,216.89251811256048,100.0,0.0,4523.812964163275
2264.0,217.99818404690902,100.0,0.0,4523.845128990455
2266.0,219.10384998125755,100.0,0.0,4523.877293817636
2268.0,220.20951591560606,100.0,0.0,4523.909458644817
2270.0,221.30616895255775,100.0,0.0,4523.941361278619
2272.0,222.38454641782513,100.0,0.0,4523.972732259427
2274.0,223.46292388309254,100.0,0.0,4524.004103240235
2276.0,224.54130134835992,100.0,0.0,4524.035474221043
2278.0,225.61967881362733,100.0,0.0,4524.066845201851
2280.0,226.69724743590538,100.0,0.0,4524.098192652681
2282.0,227.557327586207,100.0,0.0,4524.129293103449
2284.0,228.3331896551725,100.0,0.0,4524.160327586207
2286.0,229.109051724138,100.0,0.0,4524.191362068966
2288.0,229.8849137931035,100.0,0.0,4524.222396551724
2290.0,230.66077586206902,100.0,0.0,4524.253431034483
2292.0,231.4366379310345,100.0,0.0,4524.284465517241
2294.0,232.20746809373506,100.0,0.0,4524.315298723749
2296.0,232.96495809114492,100.0,0.0,4524.345598323645
2298.0,233.72244808855478,100.0,0.0,4524.375897923542
2300.0,234.47993808596465,100.0,0.0,4524.406197523439
2302.0,235.2249642077153,100.0,0.0,4524.435998568309
2304.0,235.96764271283752,100.0,0.0,4524.465705708513
2306.0,236.71032121795974,100.0,0.0,4524.495412848718
2308.0,237.45299972308197,100.0,0.0,4524.5251199889235
2310.0,238.1956782282042,100.0,0.0,4524.554827129128
2312.0,238.93835673332643,100.0,0.0,4524.584534269333
2314.0,239.68103523844866,100.0,0.0,4524.6142414095375
2316.0,240.4237137435709,100.0,0.0,4524.643948549743
2318.0,241.05544133699593,100.0,0.0,4524.6736529604395
2320.0,241.303070137474,100.0,0.0,4524.703368416497
2322.0,241.55069893795206,100.0,0.0,4524.733083872555
2324.0,241.79832773843015,100.0,0.0,4524.762799328611
2326.0,242.0459565389082,100.0,0.0,4524.792514784669
2328.0,242.29358533938628,100.0,0.0,4524.822230240727
2330.0,242.53963197596408,100.0,0.0,4524.851755837116
2332.0,242.785016175924,100.0,0.0,4524.881201941111
2334.0,243.06540603344274,100.0,0.0,4524.910597331839
2336.0,243.59334711055945,100.0,0.0,4524.939634091081
2338.0,244.12128818767613,100.0,0.0,4524.968670850322
2340.0,244.64922926479284,100.0,0.0,4524.997707609564
2342.0,245.17717034190954,100.0,0.0,4525.026744368805
2344.0,245.70366255155048,100.0,0.0,4525.055701440336
2346.0,246.2228043629589,100.0,0.0,4525.084254239963
2348.0,246.74194617436729,100.0,0.0,4525.112807039591
2350.0,247.2610879857757,100.0,0.0,4525.141359839217
2352.0,247.78022979718412,100.0,0.0,4525.169912638845
2354.0,248.2993716085925,100.0,0.0,4525.198465438472
2356.0,248.81851342000093,100.0,0.0,4525.2270182381
2358.0,249.3362413455358,100.0,0.0,4525.255493274004
2360.0,249.8537401494127,100.0,0.0,4525.283955708217
2362.0,250.3712389532896,100.0,0.0,4525.312418142431
2364.0,250.8887377571665,100.0,0.0,4525.340880576644
2366.0,251.27898743890543,100.0,0.0,4525.369318995112
2368.0,251.63438545024985,100.0,0.0,4525.397750836019
2370.0,251.9897834615943,100.0,0.0,4525.426182676927
2372.0,252.34518147293875,100.0,0.0,4525.454614517835
2374.0,252.69964687504515,100.0,0.0,4525.482971750003
2376.0,253.0528437401302,100.0,0.0,4525.511227499211
2378.0,253.40604060521528,100.0,0.0,4525.539483248417
2380.0,253.75923747030035,100.0,0.0,4525.5677389976245
2382.0,254.1385685917145,100.0,0.0,4525.59586838987
2384.0,254.57386259710023,100.0,0.0,4525.623727206214
2386.0,255.00915660248597,100.0,0.0,4525.651586022559
2388.0,255.44445060787172,100.0,0.0,4525.679444838904
2390.0,255.8797446132575,100.0,0.0,4525.707303655248
2392.0,256.3150386186432,100.0,0.0,4525.735162471593
2394.0,256.75033262402894,100.0,0.0,4525.7630212879385
2396.0,257.18562662941474,100.0,0.0,4525.790880104283
2398.0,257.61837280084586,100.0,0.0,4525.818575859254
2400.0,258.0511079597944,100.0,0.0,4525.846270909427
2402.0,258.483843118743,100.0,0.0,4525.873965959599
2404.0,258.9165782776916,100.0,0.0,4525.901661009772
2406.0,259.1861974260834,100.0,0.0,4525.92934369113
2408.0,259.41686182178205,100.0,0.0,4525.957023418614
2410.0,259.6475262174807,100.0,0.0,4525.984703146098
2412.0,259.87819061317936,100.0,0.0,4526.012382873582
2414.0,260.108855008878,100.0,0.0,4526.040062601066
2416.0,260.3383468728791,100.0,0.0,4526.067601624746
2418.0,260.567072747436,100.0,0.0,4526.095048729692
2420.0,260.79579862199284,100.0,0.0,4526.122495834639
2422.0,261.02436868686874,100.0,0.0,4526.149924242424
2424.0,261.25164141414143,100.0,0.0,4526.1771969696965
2426.0,261.4789141414142,100.0,0.0,4526.20446969697
2428.0,261.7061868686869,100.0,0.0,4526.231742424242
2430.0,261.9334595959596,100.0,0.0,4526.259015151515
2432.0,262.16073232323237,100.0,0.0,4526.286287878787
2434.0,262.38800505050506,100.0,0.0,4526.3135606060605
2436.0,262.6152777777778,100.0,0.0,4526.340833333333
2438.0,262.84255050505055,100.0,0.0,4526.368106060606
2440.0,263.06982323232324,100.0,0.0,4526.395378787878
2442.0,263.297095959596,100.0,0.0,4526.422651515151
2444.0,263.52436868686874,100.0,0.0,4526.449924242424
2446.0,263.75164141414143,100.0,0.0,4526.477196969697
2448.0,263.9789141414142,100.0,0.0,4526.504469696969
2450.0,261.19313270669903,86.63396526999558,11.59799462245349,4526.533732069461
2452.0,258.07935131732387,71.80643484439938,26.728127709796556,4526.563387130312
2454.0,254.96556992794865,56.97890441880317,41.85826079713963,4526.593042191163
2456.0,251.85178853857346,42.15137399320696,56.9883938844827,4526.622697252014
2458.0,248.73800714919827,27.32384356761075,72.11852697182576,4526.652352312865
2460.0,245.62422575982305,12.496313142014543,87.24866005916883,4526.682007373716
2462.0,242.42931920495226,0.0,100.0,4526.711962441696
2464.0,238.71762484247307,0.0,100.0,4526.744238044848
2466.0,235.00593047999388,0.0,100.0,4526.776513648
2468.0,231.2422961878301,0.0,100.0,4526.809240902715
2470.0,227.43636556189534,0.0,100.0,4526.8423359516355
2472.0,223.63043493596055,0.0,100.0,4526.875431000557
2474.0,220.0,0.0,100.0,4526.908493984016
2476.0,220.0,0.0,100.0,4526.940893637368
2478.0,220.0,0.0,100.0,4526.973605419873
2480.0,220.0,0.0,100.0,4527.006458701919
2482.0,220.0,0.0,100.0,4527.039311983965
2484.0,219.01023316061952,0.0,100.0,4527.072865284974
2486.0,212.71489637305461,0.0,100.0,4527.110170984456
2488.0,206.41955958548968,0.0,100.0,4527.147476683937
2490.0,200.12422279792474,0.0,100.0,4527.18478238342
2492.0,193.8288860103598,0.0,100.0,4527.222088082902
2494.0,191.57925123083592,0.0,100.0,4527.26109797046
2496.0,189.9430722260413,0.0,100.0,4527.300366266575
2498.0,188.2921019867506,0.0,100.0,4527.339989552318
2500.0,186.5886553510467,0.0,100.0,4527.380872271575
2502.0,184.88520871534277,0.0,100.0,4527.421754990832
2504.0,183.18176207963887,0.0,100.0,4527.4626377100885
2506.0,181.47831544393495,0.0,100.0,4527.503520429345
2508.0,179.77486880823105,0.0,100.0,4527.544403148602
2510.0,178.05539490594813,0.0,100.0,4527.585670522258
2512.0,175.92499999999913,0.20750000000008598,100.0,4527.628500000001
2514.0,173.78214285714193,0.42178571428580725,100.0,4527.671357142857
2516.0,171.6392857142847,0.6360714285715284,100.0,4527.714214285715
2518.0,169.49642857142751,0.8503571428572497,100.0,4527.757071428572
2520.0,167.66969943930727,1.7266612335239941,100.0,4527.800212022428
2522.0,166.57478045358744,4.135483002107657,100.0,4527.844008781856
2524.0,165.47362012693245,6.558035720748659,85.29724575629061,4527.888055194922
2526.0,164.36243564266007,9.002641586147831,46.98053940207161,4527.932502574294
2528.0,163.25125115838773,11.447247451547005,8.663833047852592,4527.976949953664
2530.0,162.26883143673518,15.65584281632414,0.0,4528.0220960910365
2532.0,161.3240335803993,20.379832098003572,0.0,4528.067446388141
2534.0,160.3792357240634,25.103821379683005,0.0,4528.1127966852455
2536.0,159.42754997057003,29.86225014714988,0.0,4528.158477601412
2538.0,158.4712455615537,34.64377219223153,0.0,4528.204380213046
2540.0,157.93479242897473,39.086642272808135,0.0,4528.250474725569
2542.0,157.80623423856363,43.20050436596372,0.0,4528.296755674117
2544.0,157.6776760481525,47.3143664591193,0.0,4528.343036622665
2546.0,157.5491178577414,51.428228552274874,0.0,4528.389317571213
2548.0,157.42055966733028,55.542090645430456,0.0,4528.435598519761
2550.0,157.29403678097393,59.59082300883385,0.0,4528.48114675885
2552.0,157.16852902528194,63.60707119097793,0.0,4528.5263295508985
2554.0,157.04302126958993,67.62331937312202,0.0,4528.571512342948
2556.0,158.03367317696575,70.86061171853835,0.0,4528.6159428489555
2558.0,159.597790593213,73.67602306778345,0.0,4528.65973813661
2560.0,161.1280509506516,76.43049171117293,0.0,4528.7025854266185
2562.0,162.65831130809022,79.18496035456242,0.0,4528.745432716627
2564.0,164.18857166552883,81.93942899795191,0.0,4528.7882800066345
2566.0,165.71883202296743,84.6938976413414,0.0,4528.831127296643
2568.0,167.1362474895112,87.22140217045566,0.0,4528.873812374476
2570.0,167.95886354802693,88.55815326554374,0.0,4528.914943177401
2572.0,168.78147960654266,89.89490436063183,0.0,4528.956073980327
2574.0,169.60409566505842,91.2316554557199,0.0,4528.9972047832525
2576.0,170.42671172357416,92.56840655080798,0.0,4529.038335586179
2578.0,171.2493277820899,93.90515764589605,0.0,4529.079466389105
2580.0,172.07194384060563,95.24190874098414,0.0,4529.12059719203
2582.0,172.89455989912136,96.57865983607222,0.0,4529.161727994956
2584.0,173.7171759576371,97.9154109311603,0.0,4529.202858797882
2586.0,174.53979201615286,99.25216202624837,0.0,4529.243989600807
2588.0,176.2659141564551,100.0,0.0,4529.283794462344
2590.0,179.12073885977313,100.0,0.0,4529.321668469825
2592.0,181.97556356309119,100.0,0.0,4529.359542477306
2594.0,184.83038826640922,100.0,0.0,4529.397416484787
2596.0,187.68521296972725,100.0,0.0,4529.435290492268
2598.0,190.15706056711574,100.0,0.0,4529.472980473224
2600.0,190.98733669283618,100.0,0.0,4529.509881653261
2602.0,191.81761281855663,100.0,0.0,4529.546782833297
2604.0,192.64788894427707,100.0,0.0,4529.583684013333
2606.0,193.4602396830615,100.0,0.0,4529.6197884872445
2608.0,194.26815773519147,100.0,0.0,4529.6556959473555
2610.0,195.0760757873214,100.0,0.0,4529.691603407467
2612.0,195.88399383945134,100.0,0.0,4529.727510867577
2614.0,196.69191189158127,100.0,0.0,4529.763418327688
2616.0,197.49982994371123,100.0,0.0,4529.799325787798
2618.0,198.30774799584117,100.0,0.0,4529.835233247909
2620.0,199.14055996476824,100.0,0.0,4529.8706129216625
2622.0,200.192568017084,100.0,0.0,4529.905137907077
2624.0,201.24457606939978,100.0,0.0,4529.939662892491
2626.0,202.29658412171554,100.0,0.0,4529.974187877905
2628.0,203.34859217403132,100.0,0.0,4530.0087128633195
2630.0,204.40060022634708,100.0,0.0,4530.043237848734
2632.0,205.45260827866286,100.0,0.0,4530.077762834148
2634.0,206.4923528402836,100.0,0.0,4530.11188536439
2636.0,207.52536411114266,100.0,0.0,4530.145786925925
2638.0,208.55837538200177,100.0,0.0,4530.179688487458
2640.0,209.59138665286088,100.0,0.0,4530.213590048993
2642.0,210.50737849986345,100.0,0.0,4530.247295139994
2644.0,211.34679145919543,100.0,0.0,4530.280871658368
2646.0,212.18620441852744,100.0,0.0,4530.314448176741
2648.0,213.02561737785942,100.0,0.0,4530.348024695115
2650.0,213.86256211651184,100.0,0.0,4530.381502484661
2652.0,214.6941576446513,100.0,0.0,4530.414766305786
2654.0,215.4334431052433,100.0,0.0,4530.447805269051
2656.0,216.11902973919524,100.0,0.0,4530.4807134274815
2658.0,216.8046163731472,100.0,0.0,4530.513621585911
2660.0,217.49020300709915,100.0,0.0,4530.546529744341
2662.0,218.17339374560555,100.0,0.0,4530.579322899789
2664.0,218.849636291453,100.0,0.0,4530.61178254199
2666.0,219.5258788373005,100.0,0.0,4530.64424218419
2668.0,220.29888888888922,100.0,0.0,4530.676564444445
2670.0,221.29888888888922,100.0,0.0,4530.708564444445
2672.0,222.29888888888922,100.0,0.0,4530.740564444444
2674.0,223.29888888888922,100.0,0.0,4530.7725644444445
2676.0,224.29888888888922,100.0,0.0,4530.804564444445
2678.0,225.1769736842107,100.0,0.0,4530.8364385964915
2680.0,225.7690789473686,100.0,0.0,4530.868017543859
2682.0,226.36118421052646,100.0,0.0,4530.899596491228
2684.0,226.95328947368435,100.0,0.0,4530.931175438596
2686.0,227.5453947368422,100.0,0.0,4530.962754385965
2688.0,228.1354647939638,100.0,0.0,4530.994224789011
2690.0,228.71437523394292,100.0,0.0,4531.025100012477
2692.0,229.29328567392201,100.0,0.0,4531.055975235942
2694.0,229.8721961139011,100.0,0.0,4531.086850459408
2696.0,230.4511065538802,100.0,0.0,4531.117725682873
2698.0,231.0300169938593,100.0,0.0,4531.148600906339
2700.0,231.60892743383843,100.0,0.0,4531.179476129804
2702.0,232.18783787381753,100.0,0.0,4531.21035135327
2704.0,232.76387248162723,100.0,0.0,4531.24107319902
2706.0,233.33410045012315,100.0,0.0,4531.27148535734
2708.0,233.90432841861906,100.0,0.0,4531.301897515659
2710.0,234.7834728033474,100.0,0.0,4531.3320711297065
2712.0,235.7248953974897,100.0,0.0,4531.36219665272
2714.0,236.66631799163198,100.0,0.0,4531.392322175732
2716.0,237.60774058577428,100.0,0.0,4531.422447698745
2718.0,238.54916317991658,100.0,0.0,4531.452573221757
2720.0,239.19460492751318,100.0,0.0,4531.482568394201
2722.0,239.56804721911607,100.0,0.0,4531.512443777529
2724.0,239.94148951071898,100.0,0.0,4531.542319160858
2726.0,240.3149318023219,100.0,0.0,4531.572194544186
2728.0,240.68719755528676,100.0,0.0,4531.601975804423
2730.0,241.05746461897903,100.0,0.0,4531.6315971695185
2732.0,241.42773168267126,100.0,0.0,4531.661218534614
2734.0,241.7979987463635,100.0,0.0,4531.690839899709
2736.0,242.23769542758384,100.0,0.0,4531.720310943945
2738.0,242.76074160075106,100.0,0.0,4531.749601529642
2740.0,243.28378777391828,100.0,0.0,4531.77889211534
2742.0,243.8068339470855,100.0,0.0,4531.8081827010365
2744.0,244.3298801202527,100.0,0.0,4531.837473286734
2746.0,244.85028049981108,100.0,0.0,4531.866615707989
2748.0,245.3684105684631,100.0,0.0,4531.895630991834
2750.0,245.8865406371151,100.0,0.0,4531.924646275678
2752.0,246.40467070576713,100.0,0.0,4531.9536615595225
2754.0,246.92200397821426,100.0,0.0,4531.98263222278
2756.0,247.33686067019403,100.0,0.0,4532.011253968254
2758.0,247.73368606701942,100.0,0.0,4532.039825396825
2760.0,248.13051146384484,100.0,0.0,4532.068396825397
2762.0,248.52733686067023,100.0,0.0,4532.096968253968
2764.0,248.92416225749562,100.0,0.0,4532.12553968254
2766.0,249.32098765432102,100.0,0.0,4532.154111111111
2768.0,249.71781305114644,100.0,0.0,4532.182682539682
2770.0,250.11463844797183,100.0,0.0,4532.211253968254
2772.0,250.51146384479722,100.0,0.0,4532.239825396825
2774.0,250.90828924162264,100.0,0.0,4532.268396825397
2776.0,251.30511463844803,100.0,0.0,4532.296968253968
2778.0,251.70194003527342,100.0,0.0,4532.32553968254
2780.0,252.14573365688628,100.0,0.0,4532.353995215531
2782.0,252.73127067116113,100.0,0.0,4532.382100992216
2784.0,253.31680768543598,100.0,0.0,4532.410206768901
2786.0,253.90159370810568,100.0,0.0,4532.438276497989
2788.0,254.48424428535284,100.0,0.0,4532.466243725697
2790.0,255.06689486259998,100.0,0.0,4532.494210953405
2792.0,255.64954543984715,100.0,0.0,4532.522178181112
2794.0,256.2321960170943,100.0,0.0,4532.550145408821
2796.0,256.8148465943415,100.0,0.0,4532.578112636529
2798.0,257.0,100.0,0.0,4532.606112819546
2800.0,257.0,100.0,0.0,4532.634128353082
2802.0,257.0,100.0,0.0,4532.662143886617
2804.0,257.0,100.0,0.0,4532.690167113383
2806.0,257.0,100.0,0.0,4532.718193896212
2808.0,257.0,100.0,0.0,4532.7462206790415
2810.0,257.0,100.0,0.0,4532.77421756322
2812.0,257.04738454424705,100.0,0.0,4532.802163054159
2814.0,257.13459536187963,100.0,0.0,4532.830070515802
2816.0,257.2218061795122,100.0,0.0,4532.8579779774445
2818.0,257.3090169971448,100.0,0.0,4532.885885439086
2820.0,257.3962278147774,100.0,0.0,4532.913792900729
2822.0,257.48343863240996,100.0,0.0,4532.941700362371
2824.0,257.57064945004254,100.0,0.0,4532.969607824014
2826.0,257.6578602676751,100.0,0.0,4532.997515285656
2828.0,257.7450710853077,100.0,0.0,4533.025422747299
2830.0,257.8322819029403,100.0,0.0,4533.053330208942
2832.0,257.91949272057286,100.0,0.0,4533.0812376705835
2834.0,258.0,100.0,0.0,4533.109139534884
2836.0,258.0,100.0,0.0,4533.137046511628
2838.0,258.0,100.0,0.0,4533.164953488372
2840.0,258.0,100.0,0.0,4533.192860465117
2842.0,258.0,100.0,0.0,4533.2207674418605
2844.0,258.0,100.0,0.0,4533.248674418604
2846.0,258.0,100.0,0.0,4533.276580932385
2848.0,258.0,100.0,0.0,4533.304486560691
2850.0,258.0,100.0,0.0,4533.332392188997
2852.0,258.0,100.0,0.0,4533.360297817302
2854.0,258.0,100.0,0.0,4533.388203445608
2856.0,258.0,100.0,0.0,4533.416114467278
2858.0,258.0,100.0,0.0,4533.444023255814
2860.0,258.0,100.0,0.0,4533.4719302325575
2862.0,258.0,100.0,0.0,4533.499837209302
2864.0,258.0,100.0,0.0,4533.527744186046
2866.0,258.0,100.0,0.0,4533.555651162791
2868.0,258.0,100.0,0.0,4533.583558139535
2870.0,258.0,100.0,0.0,4533.611465116279
2872.0,258.0,100.0,0.0,4533.639372093024
2874.0,258.0011600067287,100.0,0.0,4533.6672784016155
2876.0,258.11716067959907,100.0,0.0,4533.695118563104
